SMILES,sars,mers
Cc1cc(OCC(=O)Nc2ccc3c(c2)OCCO3)ccc1Cl,-6.979,-7.612
Cc1[nH]c2ccccc2c1C(=O)C(=O)NCc1sccc1Br,-7.217,-7.108
CCc1cc(N)cc(C(=O)O)c1,-5.009,-5.541
CN1C(=O)c2ccc(C(=O)NCc3ccccc3O)cc2C1=O,-7.423,-7.75
CC(=O)COC(=O)c1cc(S(=O)(=O)N2CCCCC2)ccc1C,-6.213,-7.35
Cc1nn(C)c(Cl)c1C(=O)NCc1csc(Br)c1,-5.943,-6.365
CN(C)CCOc1ccc(I)cc1.O=C(O)C(=O)O,-5.927,-6.214
O=c1c(Cl)c(Cl)cnn1Cc1cccc(S(=O)(=O)N2CCOCC2)c1,,-7.977
Cc1c([N+](=O)[O-])cccc1S(=O)(=O)NCC(c1cccc(F)c1)N(C)C,-7.343,-6.719
Cc1nn(CC(C)C)c(Cl)c1C(=O)Nc1ccc2c(c1)OCCCO2,-6.768,-7.314
O=C1CC2CCCC(CN1)C2,-5.24,-5.789
Cl.Cl.NCCN1CCCc2ccccc21,-5.355,-6.38
N#Cc1c(N)n(-c2cccc(S(=O)(=O)N3CCOCC3)c2)c2nc3ccccc3nc12,-8.634,-9.546
CCOc1ccc(C(=O)COC(=O)C=Cc2cccc([N+](=O)[O-])c2)cc1,-6.911,-6.676
Cl.Clc1ccc(C2CCCN2)cc1,-5.523,-5.64
CC(C)(O)C1CNCCN1.Cl.Cl,-5.407,-5.368
Cn1cc2c(n1)CCC(C(=O)O)C2,-5.332,-5.699
NC(=O)NCCc1ccccc1,-4.909,-5.803
O=C(c1ccccc1)N1CCC(Cn2nnnc2-c2ccccn2)C1,-7.907,-7.759
O=C1NC(=O)C(O)(O)C(=O)N1,-5.593,-5.463
CC1c2ccsc2CCN1C(=O)c1ccnc(-n2ccnc2)c1,-6.981,-7.378
COc1ccccc1OC(=O)c1cc(Cl)c(OC(C)C)c(OC)c1,-6.205,-6.852
Cc1ccc2c(COc3ccccc3C#N)cc(=O)oc2c1,-7.247,-7.851
Cn1c(CO)nc2cc(Cl)ccc21,-4.956,-5.51
Cl.O=S(=O)(C1CNC1)N1CCOCC1,-5.197,-5.693
Cc1cc(C(=O)O)ncc1C(F)F,-5.035,-5.757
CC(OC(=O)c1sc2cc(F)ccc2c1Cl)C(=O)N1CCCC1,-6.56,-7.247
CNC(=O)CSc1ccc(F)cc1,-4.626,-5.405
O=C(c1ccn(-c2cccc(Cl)c2)n1)N1CCN2CCCCC2C1,-7.74,-7.262
CC(C)c1cc(Cl)nc(C(C)C)n1,-4.685,-5.526
Cl.NCC(c1ccccc1)C(F)F,-5.357,-6.113
Cl.NCC(=O)N1CCCc2ccccc21,-5.641,-6.226
Cl.Cl.NCc1ncccn1,-5.277,-5.683
O=C(NCCN1C(=O)CSC1=O)c1cc(C=Cc2ccco2)nc2ccc(Br)cc12,-7.616,-7.456
CC1(C)NC(=O)N(CCOC(=O)c2sccc2C2CC2)C1=O,-6.318,-6.476
CNCc1ccccc1C(F)(F)F,-4.805,-5.732
Cn1nnnc1Cn1cnc(-c2ccccn2)n1,-6.497,-6.588
N#Cc1nnc2ccccc2c1N,-5.185,-5.832
CCCCC(=O)N(CC)CCO,-4.57,-4.442
O=C(Nc1ncc(Cc2ccccc2)s1)c1n[nH]c2ccccc12,-7.34,-7.998
O=[N+]([O-])c1cn(Cc2csc(-c3ccccc3F)n2)cn1,-6.853,-7.179
CN(Cc1nccn1C)C(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,-7.38,-8.458
CN1C(=O)Cc2cc(Br)ccc21,-5.05,-5.315
CCCCn1nc(C(=O)OCc2cc(Cl)c3c(c2)OCO3)ccc1=O,-6.86,-7.436
COc1cc(CNC(=O)c2cnns2)ccc1OCCC(C)C,-6.509,-6.658
Cc1ccc(C)n1CCCOC(C)C,-4.413,-5.15
Cn1nc(C2CC2)c(Br)c1C(=O)O,-4.988,-5.502
CC(C)NC(=O)c1cnc(S)n1-c1ccc(F)cc1,-5.488,-6.183
CNCc1ncc(C)c(OC)c1C,-4.323,-5.427
COc1ccncc1NC(C)=O,-4.765,-4.775
CN1C(=O)c2cccc3c(S(=O)(=O)N(C)C)ccc1c23,-6.091,-6.968
Cc1csc(-c2ccc(Oc3ccc4nnc(C(F)(F)F)n4n3)cc2)n1,-7.376,-8.051
CC(=O)c1ccc(NC(=O)c2cccc(OCc3cccs3)c2)cc1,-6.791,-7.065
O=C(Nc1cc(Cl)ccc1NS(=O)(=O)c1cccc(F)c1)c1ccco1,-7.332,-7.506
Cl.Nc1cccc(-n2cnnn2)c1,-5.637,-5.898
CC(Nc1ccc2oc(C(C)C)nc2c1)C(=O)N1CCNC1=O,-7.002,-7.316
Cc1noc(C)c1C(=O)N(C)Cc1cnn(C)c1,-5.506,-6.154
CCN(CC)C(=O)c1csc(I)c1,-4.331,-4.812
Cc1cc(C)cc(OCCCn2cnc3ccsc3c2=O)c1,-6.186,-6.117
CCOc1ccccc1NC.Cl,-4.42,-5.171
CC(C)N(O)C(=O)C(=O)O,-4.857,-4.636
c1ccc2c(NCC3CCCO3)nc(NCC3CCCO3)nc2c1,-7.088,-7.331
COc1ccc(NC(=O)COc2ccc3oc4ccccc4c3c2)cc1,-7.672,-7.922
CONC(=O)c1ccc(Cl)s1,-4.703,-5.03
N#CCCn1cc(C(N)=O)cn1,-4.867,-5.273
Cc1nc(-c2ccccn2)sc1C(=O)Nc1cccc(Cl)c1N1CCOCC1,-6.929,-8.651
COc1cc(CN)c(OC)cc1C.Cl,-4.805,-5.447
CCCNC(=O)CN1CCS(=O)(=O)CC1,-4.909,-5.175
Cl.Oc1cnnc2ccccc12,-5.457,-5.943
O=C(NCCc1nnc(S)n1C1CC1)c1ccoc1,-5.63,-6.471
Cc1ccc(C(=O)N2CCCc3cc(Cl)ccc32)cc1NS(C)(=O)=O,-7.198,-7.981
CC(=O)C1CCOC(C)C1,-4.324,-4.813
COc1cccc(-c2cc(NC(=O)c3cccnc3)n(C)n2)c1,-7.016,-7.868
Cl.N=C(N)CO,-4.784,-4.142
CCOC(=O)Cn1cc(Br)c(C)n1,-5.041,-4.93
N#Cc1c(N)n(-c2ccc(N3C(=O)c4cccc5cccc(c45)C3=O)cc2)c2nc3ccccc3nc12,-5.32,-7.424
O=C(Cn1ncc(=O)c2ccccc21)NCc1sccc1Br,-6.882,-7.277
CCN1C(=O)C2CNCCN2C1=O.Cl,-5.1,-5.472
O=C(CCl)NC(=O)NC1CCCC1,-5.079,-5.148
Cn1cc(C(=O)O)nn1,-4.539,-4.51
N#CCC(=O)c1cc(Cl)cc(Cl)c1,-5.358,-5.661
CNCc1ccc(Br)cc1F.Cl,-5.004,-5.882
CONC(=O)c1ccc(I)c(C)c1,-4.872,-5.815
CN(C)CC1CCC(=O)CC1.Cl,-5.209,-5.39
CS(=O)(=O)NC1CCN(c2ncnc3c2cnn3CCC#N)CC1,-6.382,-6.722
Cc1nc(COc2ccccc2C(N)=O)no1,-5.906,-6.245
Cn1c(N2CCCC2c2cccnc2)nc2ccccc21,-6.41,-6.632
O=C1COCCN1CC(=O)N1CCOCC1CC(F)F,-5.931,-6.342
N#Cc1c(N)n(-c2ccc(C(F)(F)F)cc2)c2nc3ccccc3nc12,-7.267,-7.854
Cc1nc(C)c(C(C)NC(=O)c2c(C)oc(-n3cccc3)c2C#N)s1,-6.701,-6.67
CCC(N)(CC)C(=O)OC,-4.383,-4.249
CC1(c2ccc(C(=O)O)cc2)CC1,-5.102,-5.449
CNc1cccc(C)c1C.Cl,-4.664,-5.213
Br.CNC(=N)N1CCC(C)CC1,-4.782,-5.246
CC(C)c1nn(C)c(Cl)c1C=O,-4.947,-5.523
CC(=O)N1Cc2ccccc2CO1,-5.528,-5.959
COCc1ccc(C(=O)Nc2cccc(-n3nc(C)cc3C)c2)cc1,-6.983,-7.137
O=C(Nc1nnc(C(F)(F)F)s1)c1n[nH]c(=O)c2ccccc12,-7.286,-8.21
CC1(C(=O)N2CCNCC2)CC1,-4.51,-4.992
CC(C)(C)OC(=O)N1CC=CC1,-4.357,-4.956
NC(=O)c1cnoc1N,-4.843,-4.878
O=C(COC(=O)c1sc2cc(F)ccc2c1Cl)Nc1cccnc1Cl,-7.477,-7.628
O=C(CSc1ccccn1)Nc1cc(Cl)ccc1-n1cncn1,-7.097,-7.15
CNC(=O)NC(=O)C(C)Sc1nc(C=Cc2cccs2)n[nH]1,-6.438,-6.867
CNc1ccnc(C(=O)OC)n1,-4.741,-5.162
Nc1nc(-c2ccc(F)cc2)n[nH]1,-5.592,-6.028
CC1CNCC(C)S1(=O)=O.Cl,-4.773,-5.521
CON(C)C(=O)c1cnn(-c2cccc(Cl)c2)c1C(C)C,-5.755,-6.141
CCCCCCCn1c(=O)c2c(nc3oc(C)c(C)n32)n(C)c1=O,-6.616,-7.188
Cc1sc(C(=O)O)cc1CN.Cl,-5.312,-5.331
Cl.Cn1cc(CN)nn1,-4.786,-4.852
CC1(C)CCC(C(=O)O)O1,-4.657,-5.052
Fc1cccc(C2CCNC2)c1,-5.083,-5.574
O=C(NS(=O)(=O)CC1CCCCC1)c1ccc2[nH]c(C(F)F)nc2c1,-7.383,-7.86
CCn1c(C(=O)C(C#N)c2nc(C)cs2)cc2ccccc21,-6.689,-6.701
NCc1ccccn1,-3.884,-4.22
COc1ccc(OC)c(COC(=O)c2cc(OC)ccc2OC)c1,-6.572,-6.486
Cc1c(I)cccc1CO,-4.591,-4.982
Cc1ccc(CNC(=O)CCl)c(C)c1,-5.053,
CC(C)Cc1nc(Cn2nnn(-c3ccccc3)c2=O)no1,-6.671,-7.184
O=C(O)c1[nH]c2ccc(Br)cc2c1Cl,-5.543,
Cc1oc2nc[nH]c(=O)c2c1C(=O)NCCC1=CCCCC1,-7.434,-7.38
Nc1ccc(N2CCSCC2)cc1,-4.803,-5.374
CN(C)[C@H]1CC[C@H](C(=O)O)CC1.Cl,-5.109,-5.284
Cc1sc2nc(N)[nH]c(=O)c2c1C,-5.756,-5.835
CCCc1n[nH]c(=O)o1,-4.45,-4.687
CC(C(=O)O)c1ccc(Br)cc1F,-5.58,-5.469
CCNc1noc2ccccc12,-5.218,-5.582
CC(O)c1cnc(C2CC2)s1,-4.421,-5.111
COC(=O)c1cccc(S(=O)(=O)N2CC3(C)CC2CC(C)(C)C3)c1,-6.995,-7.326
COC(=O)C1(C(C)=O)CCC1,-4.78,-4.852
O=C(C=Cc1cccc([N+](=O)[O-])c1)OCC(=O)c1ccc(Br)s1,-6.69,-7.246
CCCCCNCc1ccc(F)cc1,-4.773,-5.024
O=C(CCl)NCCc1ccc(F)cc1,-5.088,-5.802
CCN1CC(CO)CC1=O,-4.616,-4.645
C#CCNC(=O)c1cnc2c(cnn2C(C)C)c1,-5.979,-6.346
CC(C)(Cl)CC(N)C(=O)O.Cl,-5.213,-5.106
Cc1ncsc1CCS(N)(=O)=O,-4.878,-4.809
CC(CN)c1ccc(F)cc1,-4.376,-5.144
CCOC(=O)c1[nH]ncc1C#N,-5.107,-5.357
CCCCNC(=O)CC#N,-4.303,-4.379
N#CCc1cc(F)cc(F)c1,-4.747,-5.483
CN(C)S(=O)(=O)CCC1CCCO1,-4.604,-4.931
Cc1ccc(Cl)c2ccc(N)nc12,-5.03,-6.304
CCOC(=O)C1=C(N)N(c2ccc(Cl)c(Cl)c2)C(=O)C1,-5.969,-6.313
O=C(c1ccco1)N1CCN(C(=O)C2(c3cccc(Cl)c3)CC2)CC1,-6.861,-7.582
Nc1cc(Cl)c(N)c(Cl)c1,-4.235,-4.952
Brc1cc2c(s1)CCCNC2.Cl,-5.225,-5.503
CCc1ccc(Cl)c(CC)c1NC(=O)c1ccc(Cn2cccn2)cc1,-6.993,-7.804
CCc1cc(O)n[nH]1,-4.589,-4.299
Fc1ccc(OC(F)F)cc1,-4.463,-5.239
O=C(C=Cc1csc(-c2ccccn2)n1)c1ccc2c(c1)OCO2,-7.678,-7.785
Cc1cc(CNCC2CCCOC2)ccc1-n1cncn1,-6.611,-6.164
O=[N+]([O-])c1ccccc1I,-4.876,-5.022
COc1ccc(COC(=O)C=Cc2cccc([N+](=O)[O-])c2)cc1F,-7.188,-7.459
CNC(=S)N(CC(C)C)CC(C)C,-3.725,-4.528
CCSc1nc(C)c(CC(=O)O)s1,-4.847,-5.208
C#CC12CC3CC(CC(C3)C1)C2,-4.763,-5.414
CC(N)c1nnc2n1CCC2,-4.824,-5.272
O=C(NC1CCCCCCC1)c1cnc(-c2ccccc2)nc1,-7.312,-7.469
Cc1ccc2nc(-c3ccc(S(=O)(=O)N4CCCCC4)cc3)cn2c1,-7.154,-7.894
Cn1nc(C(=O)O)c(C(F)(F)F)n1,-5.357,-5.507
Cc1cc(C2CCCN(C(=O)c3ccco3)C2)n[nH]1,-6.537,-6.735
CCc1ccc(CNC(=O)Cn2ccc(=O)[nH]c2=O)s1,-6.931,-7.141
Cc1ccc(N)c(C)c1,-4.275,-4.856
CC1CNS(=O)(=O)C1,-4.173,-4.539
COc1ccccc1N1CCN(C(=O)Cn2cnc(C#N)n2)CC1,-6.744,-7.998
NC1=C(c2nc(-c3ccc(Br)cc3)cs2)C(=O)CN1c1ccc(F)cc1F,-6.691,-7.214
OCc1cc(Br)c(Cl)c(Br)c1,-4.482,-4.946
Cn1c(S)nc(=O)c2nc[nH]c21,-5.259,-5.614
O=C(CCCl)Nc1cccc(Cl)c1,-4.714,-5.206
CSCC(=O)NCc1ccccc1,-4.7,-5.111
CCCC(=O)N1CCCNCC1,-4.425,-4.876
Cc1noc(C)c1C(=O)N(C)C1CCS(=O)(=O)C1,-5.898,-6.167
CC(N)C(=O)NC1(C)CCOC1,-4.462,-5.02
Cn1nnc2c1CCC(C(=O)O)C2,-5.942,-5.779
O=C(Nc1ccc(S(=O)(=O)C2CCCC2)cc1)c1ccco1,-6.423,-7.157
CC(=NNC(N)=O)C1CCCCC1,-5.08,-6.178
COCC(NCC(C)N1CCOCC1)c1ccccc1,-5.666,-5.991
CCc1ccc(N)c(C(F)(F)F)c1.Cl,-5.436,-6.303
O=C(O)C=CS(=O)(=O)c1ccccc1,-5.49,-6.113
Cl.NCc1ccc(Cl)s1,-4.265,-4.682
Cc1ccc(C(=O)NC(=S)N2CCCCCC2)cc1,-5.734,-6.469
Cc1cc2c(cc1C)C(=O)C(=O)N2,-5.618,-5.96
Cc1cc(C(=O)Oc2ccc3c(c2)OCO3)c(C)s1,-6.053,-6.868
CC1CN(C)CCN1C(=O)c1cnn(-c2cccc(Cl)c2)c1,-7.158,-7.105
ClCc1nnc(-c2ccccc2Br)o1,-5.265,-6.123
NNC(=O)CC1CCS(=O)(=O)C1,-4.922,-5.38
CC(N)Cc1cnccn1.Cl.Cl,-4.691,-5.148
COc1cccc(OC)c1I,-4.075,-4.717
CC1CN(C)CCN1Cc1csc(-c2cnn(C)c2)n1,-5.867,-6.293
C=C(Cl)CS(=O)Cc1nccn1C(C)C,-4.666,-5.039
Cn1cc(CCCCN)cn1,-4.189,-4.974
O=C(NC1CCCC1)C1CCCO1,-5.011,-5.07
C=CCNC(=O)c1ccc(Br)cc1F,-4.932,-5.608
C[N+]([O-])=Cc1ccncc1,-4.2,-4.609
CN(C)c1ccc(C(N)=NO)cc1,-5.036,-5.169
COc1cc(C)cc2c1NCC2.Cl,-5.684,-6.067
CC1(N)CCC(=O)NC1=O.Cl,-5.505,-5.264
Cc1nccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(Br)cc3)cc2)n1,-6.812,-7.927
N#CCc1nnc2n1CCCC2,-5.202,-5.571
Cl.ClCc1cn2ccccc2n1,-4.805,-5.418
O=C(O)c1ccn2c1CCCC2,-5.537,-5.71
Cl.Fc1cccc(C2CCNCC2)c1,-5.476,-6.128
NC1(P(=O)(O)O)CCOCC1,-4.72,-4.66
O=C(OCc1nc2ccccc2s1)c1cc(Cl)c2c(c1)OCO2,-7.261,-7.793
O=C1OC(C(=O)Oc2ccc3c(c2)OCO3)Cc2ccccc21,-7.825,-8.332
CCOC1CCN(C(=O)c2cccc(Cn3ccnc3)c2)CC1,-6.41,-6.772
COC(=O)c1cc(C=O)oc1C,-4.814,-5.126
O=C(C1CC1)N1CCCN(Cc2ccc(Cl)cc2F)CC1,-6.188,-6.572
Cc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)OCc1ccc(Cl)cc1,-7.264,-7.586
O=C(OC1CCN(CC(F)(F)F)CC1)c1ccn2cncc2c1,-6.45,-7.165
CCCCCSCC(F)(F)C(F)F,-4.219,-4.453
CC(=O)N1CCc2cc(S(=O)(=O)NC3CCN(C)C(=O)C3)ccc21,-7.407,-7.417
O=C1COCCN1C1(C(=O)O)CC1,-5.443,-5.219
C1CNCC(C2CC2)C1.Cl,-4.625,-5.262
CCc1cccc(C)c1NS(=O)(=O)c1ccc2c(c1)NC(=O)CO2,-7.019,-7.797
Cc1cc(Br)ccc1NC(=O)c1cccc(-n2cnnn2)c1,-7.289,-7.577
CNS(=O)(=O)c1cccc(CN)c1,-5.539,-5.704
O=C(NCCCC1CCCCO1)Nc1ccc(-c2ncco2)cc1,-6.579,-6.95
CC(C)(C)C(N)C#N,-3.805,-4.001
CNC1CCC(NC(C)=O)CC1,-4.668,-4.993
CNS(=O)(=O)c1ccc2c(c1)CCN2C(=O)C=Cc1ccc(C)o1,-7.435,-7.054
Cl.O=C(O)CNc1ccccn1,-5.061,-5.764
Cc1cc(Br)c(NC(=O)COC(=O)c2cccc3ccccc23)c(Br)c1,-7.43,-7.934
Cl.Nc1ccnn1Cc1cccc(Cl)c1,-5.36,-6.306
CCc1ccc(O)c(C(=O)NCC2CCS(=O)(=O)C2)c1,-6.878,-7.013
O=C(O)Cc1ccc2ccoc2c1,-5.577,-6.018
CC(C)(N)C(=O)N1CCC(O)CC1.Cl,-5.266,-5.675
O=C(c1ccc[nH]1)N1CCCNCC1,-5.363,
BrCc1cc(-c2ccccc2)no1,-5.234,-6.019
NC(=O)c1cc(Cl)ccc1OCC(=O)N1CCc2sccc2C1,-7.192,-7.757
COC(=O)c1cc(C)c(C)c(I)c1,-4.85,-5.837
Cl.Cl.Cn1cc(CCC(N)C(=O)O)cn1,-5.817,-6.731
Cc1cnc(C(=O)O)cc1C.Cl,-5.23,-5.69
CC(C)N(C)c1ccc(C(=O)O)cc1.Cl,-5.459,
CC(C(=O)N1CCSCC1)n1cccn1,-5.075,-5.203
COc1cccc(C(CNS(=O)(=O)c2ccc(C)cc2Cl)N(C)C)c1,-5.887,-6.01
CCOC(=O)c1n[nH]c(C(C)O)n1.Cl,-5.99,-5.581
CCN(CC)S(=O)(=O)c1ccc2[nH]c(Cc3c(F)cccc3Cl)nc2c1,-7.006,-7.205
CN(Cc1ccc(Cl)cc1Cl)C(=O)Cn1ccc(=O)[nH]c1=O,-6.823,-7.325
Cn1c(Nc2ccc3c(c2)CCC3)c(C#N)c(=O)n(C)c1=O,-7.003,-7.845
COC(=O)CCc1nnc(N)s1,-4.771,-4.887
O=C(O)Cc1cnn2c1OCCC2,-5.3,-5.719
Cc1ccc(NC(=O)C2CC2)cc1NCc1ccncc1,-6.541,-6.994
CC(C)Oc1ccc(CC#N)cc1,-5.077,-5.338
Cl.Oc1cccc2c1CCN2,-5.222,-5.57
c1ccc(-c2nnc3n2CCCCC3)nc1,-5.922,-6.166
Cl.NCCc1cnccn1,-4.354,-5.089
C=CC(=O)NCC1CCOCC1,-4.508,-5.3
CC(O)CNS(C)(=O)=O,-4.695,-4.394
O=C1CCC2CCCN1C2,-4.417,-4.737
COc1cc(CNC(=O)c2cnc3ccccn3c2=O)ccn1,-7.41,-7.414
CN(C)c1ccc(C=O)cc1[N+](=O)[O-],-5.23,-5.469
C=CCn1c(C)nnc1S,-4.011,-4.367
N#Cc1ccc(NCCNC(=O)c2ccccc2)c([N+](=O)[O-])c1,-6.892,-7.554
COc1cc(F)c(C(C)O)c(F)c1,-4.954,-5.607
O=C(Cn1c(=O)cnc2ccccc21)NC1CC1,,-6.783
COCCNC(=O)C1CCC(C)NC1,-4.991,-5.435
O=C1COc2cc(C(=O)OCc3ccccc3C(F)(F)F)ccc2N1,-7.088,-7.902
OCC1CNCCN1,-4.123,-3.908
CCCn1c(=O)[nH]c(=O)c2c(C(F)(F)F)cc(-c3ccc(C)cc3)nc21,-7.193,-7.498
Oc1nc(O)c2scnc2n1,-5.177,-5.388
Cl.Cl.Cl.NCC1CCCN1Cc1ccccn1,-5.798,-6.771
Cc1cc(C(=O)O)cc2ccsc12,-5.312,-5.89
COc1ccc(-c2nc(COc3cccc(Cl)c3)no2)cc1,-6.756,-7.39
CC1CC1c1cc(N)on1,-4.667,-4.824
O=C(O)Cc1cc(I)cc(I)c1,-4.946,-5.238
Clc1ccc(Cc2nnn[nH]2)cc1Cl,-5.892,
CCC(=O)Nc1ccccc1SC,-4.511,-5.132
O=C(Oc1ccccc1F)C1CCCN(C2=NS(=O)(=O)c3ccccc32)C1,-7.891,-8.272
CC(=O)Nc1ccc(C=C2COc3ccc(C(C)C)cc3C2=O)cc1,-6.619,-6.898
N[C@@H](CC(=O)O)c1ccccc1,-5.241,-5.567
CC(C)c1noc2ncc(C(=O)Nc3nnn[nH]3)cc12,-7.011,-7.731
Fc1cc(CBr)c2ncccc2c1,-4.833,-6.149
CNC(=O)COc1cccc(Br)c1,-4.981,-5.589
NC(C(=O)Nc1ccc(-c2nc3cccc(Cl)c3s2)cc1)C1CCCO1,-6.568,-7.896
Cc1cc(NS(=O)(=O)Cc2ccccc2)ccn1,-5.806,-6.043
CCN(Cc1cccc(F)c1)C(=O)c1cc(C)on1,-5.787,-6.494
C#CCNC(=O)C=C(C)C,-4.221,-4.658
O=C(OC(C(=O)NC1CC1)c1ccccc1)c1ccc(F)c(C(F)(F)F)c1,-6.94,-7.944
O=C1NC(=O)N2CSCC12,-4.873,-4.835
Cc1ccc2oc(C(=O)N3CC(C(F)(F)F)OC(C)(C)C3)cc2n1,-7.251,-7.446
Cn1cc(N2CCN(c3nc4ccccc4[nH]3)CC2)cn1,-6.598,-7.22
O=[N+]([O-])c1ccc(NC(c2ccco2)c2ccc3cccnc3c2O)cc1,-7.519,-8.236
Clc1ccnc2ccccc12,-4.676,-5.66
CC(C)C(=O)Cc1ccc(Br)cc1,-4.915,-5.395
O=C(c1ccc(Cl)cc1)N1CCN(C(=O)c2cccc(O)c2)CC1,-7.483,-8.451
Cl.NC1=C(C(=O)O)CCCN1,-5.567,-5.41
COCc1cc(C(F)(F)F)[nH]n1,-5.09,-5.145
O=C(O)C#CCO,-4.081,-3.905
O=C(NC1CC1)c1ccccc1Br,-4.698,-5.775
CC(C)n1cc(CC(=O)O)nn1,-5.496,-5.509
COc1ccc(NC(=O)NC(C)c2cccc(Cl)c2)cc1OC,,-7.035
COC(=O)c1c(N)sc2c1CCC2,-5.108,-5.957
Cn1c(Cl)nc(Cl)c1C=O,-4.462,-4.773
O=C(OCc1ccc2[nH]nnc2c1)c1ccn2cncc2c1,-7.59,-7.911
COc1cc(COC(=O)c2ccc(N)c([N+](=O)[O-])c2)ccc1OC(F)F,-7.027,-7.409
Cl.O=C(O)c1ncccn1,-4.938,-5.219
C1COC(CN2CCNCC2)C1,-4.672,-5.015
CCN(Cc1ccco1)C(=O)c1sc(-c2ncccn2)nc1C,-6.08,-6.324
COC(=O)c1ccc(CNC(=O)c2cnc(S)n2-c2ccccc2)cc1,-6.668,-7.066
CCCn1c(=O)c2c(nc3n2CC(C)=NN3Cc2ccccc2)n(C)c1=O,-7.378,-7.886
CC(=O)c1ccc(S(=O)(=O)NCc2ccc(N3CCOCC3)nc2)cc1,-7.489,-7.448
COc1cccc(I)c1OC,-3.972,-4.771
Cl.O=C(O)C1CCCN(CC(F)(F)F)C1,-5.21,-5.645
CCCn1nnnc1Cn1c(=O)n(CC)c2ccccc21,-6.704,-6.766
CCOc1cc(Cl)ccc1CO,-4.589,-5.108
CC(C)NC(=O)NC(C)C,-4.14,-4.148
C1NCC1CNC(C1CC1)C1CC1.O=C(O)C(F)(F)F,-6.412,-7.127
CN(C)CC(O)CN,-3.712,-3.664
Clc1ccc(-c2nc(CSCc3coc(-c4ccccc4)n3)co2)cc1,-7.703,-7.156
c1ccc(-c2nc(N3CCN(Cc4cccnc4)CC3)nc3ccccc23)cc1,-7.531,-7.706
Cc1nnc(CNC(c2cc(F)ccc2F)C2CC2)o1,-6.278,-6.665
Cl.N=C(N)CC(N)=O,-4.946,-4.615
O=C(O)CNC(=O)c1cccc(O)c1,-5.581,-6.423
NC(=O)c1ccc(-c2nc(COC(=O)c3nccc4ccccc34)cs2)cc1,-7.589,-8.784
O=S(=O)(NCC(O)C1CC1)C1CC1,-4.795,-5.003
COC(CSc1nncn1C(C)C)OC,-4.991,-4.89
CN(C)CCC1CNC1.Cl.Cl,-4.132,-4.818
Cc1c[nH]c(S)n1,-3.704,-3.858
O=C1NCCN1CCO,-5.088,-4.415
Cn1ccc2c(C(=O)O)cccc21,-5.508,-5.991
Cl.Cl.NCCC(=O)NCc1cccnc1,-5.315,-6.414
Cc1ccc(CNC(C)CCS(C)(=O)=O)c(Br)c1,-5.439,-6.144
CC(C)C1CC(=O)c2ccccc21,-5.431,-6.018
Cl.NCC1(CC2CC2)CC1,-3.979,-4.593
COc1ccc(NC(=O)NC(C)c2c(C)nn(C)c2C)c(OC)c1,-6.361,-6.744
Cc1sc2nc(C(C)OC(=O)c3ccc(F)c(C(F)(F)F)c3)[nH]c(=O)c2c1C,-8.263,-8.657
CN(CC1CCCOC1)S(C)(=O)=O,-4.628,-4.837
COc1ccc(OCCN2C(=O)c3ccccc3S2(=O)=O)cc1,-6.925,-7.668
Brc1cnccc1NCC1(c2ccccn2)CCC1,-5.548,-6.652
COc1ccc(N2C(=O)c3ccccc3NC2c2cccc(C#N)c2)c(OC)c1,-7.283,-7.17
CCc1c(C(=O)O)cnn1C.Cl,-5.432,-5.64
O=c1[nH]c(CCl)nc2ccc(Br)cc12,-5.403,-5.763
Cc1ccc(COC(=O)c2cc3c([nH]c2=O)CCC3)cc1,-7.573,-7.261
CC(C)C(=O)NCC1CCCNC1,-4.958,-5.35
O=c1[nH]c2cc(F)ccc2o1,-5.408,-5.443
Cc1nc(C)c(S(=O)(=O)Nc2c(F)cccc2CO)s1,-6.143,-6.763
CN(C)c1cccc(CNc2nc3ccccc3[nH]2)n1,-6.566,-7.06
CC(=O)Nc1nc(CCl)cs1,-4.722,-4.769
COC(=O)c1c(N)sc2c1CCCC2,-5.148,-6.169
COC1CCC(C)(C(=O)O)CC1,-5.213,-5.204
Cc1ccc(CC(=O)O)cc1Cl,-5.147,-5.5
COc1ccc(C(=O)O)c(N)c1Cl,-5.119,-5.621
CN(C)C(C(=O)Nc1nnc(-c2ccccn2)s1)c1ccccc1,-6.787,-7.285
CC(=O)Nc1ccc2nc(N)sc2c1,-5.148,-5.87
CC(=O)N1CC2CCCC(N)C2C1,-4.997,-5.638
O=C1NCc2ccccc21,-5.033,-5.554
Cc1ccc(C(=N)N)cc1Br.Cl,-5.344,-5.889
Cn1c(SCc2noc(-c3ccoc3)n2)n[nH]c1=O,-6.479,-6.602
COc1c(Br)ccc(F)c1C(=O)O,-5.392,-5.629
COc1cc(NCc2csc(-c3ccc(F)cc3)n2)ncc1Br,-6.582,-6.963
CC(SCC1CCCO1)C(=O)O,-4.72,-4.8
Nc1c(Cl)cc(Nc2ccc3nnc(C(F)(F)F)n3n2)cc1Cl,-7.117,-7.943
Cc1cc(C(=O)OCC(=O)Nc2ccccc2F)c(C)o1,,-7.409
FC(F)(F)CNc1ccncc1,-4.566,-4.857
